,0
0,0.6369344590002793
1,0.5999962130750722
2,0.7045561033888782
3,0.6688002983365783
4,0.5914895637512775
5,0.5928615139709991
6,0.5813365331619316
7,0.5999962130750722
8,0.6451429985677538
9,0.7999999642632477
10,0.5810418463871744
11,0.5832969335769248
12,0.5842183067131672
13,0.6216644070271048
14,0.5790449993779372
15,0.7199938425118982
16,0.639571209849716
17,0.5775661979186661
18,0.6893515456352273
19,0.6394009518115905
20,0.7276212289843579
21,0.5863220875270756
22,0.6784160482840005
23,0.6672194188844726
24,0.6784841885434278
25,0.719999826497269
26,0.6059035112611467
27,0.5957488854620467
28,0.9197652780277764
29,0.7567401328253935
30,0.629320778000452
31,0.7997350623393712
32,0.6289835400298137
33,0.6799956945202661
34,0.6399409741880633
35,0.679929016256594
36,0.6244987247236768
37,0.6378368949086747
38,0.6395830276414386
39,0.615284370985991
40,0.6395344924388825
41,0.7599707051770119
42,0.759998906397685
43,0.6300283221779166
44,0.6396968343046721
45,0.5796238514612868
46,0.5985131321492608
47,0.6156950363836564
48,0.6119761151251667
49,0.6797335317752065
50,0.6458450522908282
51,0.559813666540543
52,0.5712565549514667
53,0.5641607081116474
54,0.5641134532761561
55,0.5859413702951729
56,0.6391707333006618
57,0.639999971655495
58,0.6956718279073153
59,0.5880454627289391
60,0.6366491729632104
61,0.5977551844511262
62,0.6648276625866529
63,0.6799998842838798
64,0.5930490050874052
65,0.6182953826086761
66,0.632401421971939
67,0.7199993563868488
68,0.6553279096453148
69,0.6490818043091731
70,0.6384313426168937
71,0.5821071930350193
72,0.6102522014231674
73,0.5645520219255247
74,0.5930159447493666
75,0.6189989286705231
76,0.6384746015576747
77,0.7199276934883745
78,0.5951127852573994
79,0.6857443435798176
80,0.6799939229218643
81,0.5635143242196324
82,0.595636792519388
83,0.6526753708141629
84,0.6121962989135336
85,0.7599831456285538
86,0.7199998940845806
87,0.636799227528073
88,0.619366447972551
89,0.6799115544632314
90,0.6571953653652639
91,0.6130030898262463
92,0.5990278287319138
93,0.6749361564636657
94,0.5906712968642418
95,0.6207478015958948
96,0.6933605936424155
97,0.7599900687827564
98,0.6269820737104838
99,0.6434565300474033
100,0.5597774585625086
101,0.6004549317720886
102,0.6079466422149444
103,0.6399418534115715
104,0.6014875004696948
105,0.5997648696601432
106,0.6645006525053343
107,0.6398704508449607
108,0.6395199415823662
109,0.5599480399778402
110,0.6809354858383205
111,0.5599157834360649
112,0.5905792354410375
113,0.5745152070877403
114,0.719996355708315
115,0.7712714698073107
116,0.7515300968123281
117,0.6799947877452689
118,0.7198017107870271
119,0.6098653014245323
120,0.599788428128504
121,0.755377779762656
122,0.6453474845601301
123,0.6325904626227877
124,0.5550895381180188
125,0.6399963155332384
126,0.5768050155422577
127,0.5958351464726439
128,0.6796891863915934
129,0.6799998076275353
130,0.5847236118478909
131,0.6511372331549573
132,0.6563838241450107
133,0.5999929352440073
134,0.5991892687092004
135,0.5941005266727093
136,0.5695937618992484
137,0.6384751921759294
138,0.645480648442539
139,0.6794090554566701
140,0.5998608991759241
141,0.7132068022201328
142,0.6799932614839325
143,0.6576885870987609
144,0.6291363688201898
145,0.6377294600886644
146,0.6398849357031883
147,0.5996895294997632
148,0.6863557786663849
149,0.6049624232105877
150,0.6247986233644073
151,0.7594348875513051
152,0.6034731667104197
153,0.5830489788351949
154,0.5819707594393153
155,0.7129361168624784
156,0.6399902853055965
157,0.5819746784013345
158,0.6887229879961656
159,0.6383773756128431
160,0.6105333745643261
161,0.6735886387698923
162,0.5890556751174469
163,0.644798181685228
164,0.6155154807248666
165,0.634549725903662
166,0.6082735201345385
167,0.6399971023296008
168,0.6799997485779867
169,0.6063904455132668
170,0.5730904591290034
171,0.8394349027961163
172,0.5947877733745859
173,0.5925119552358928
174,0.6248923064316495
175,0.7199974456331308
176,0.5988052362075589
177,0.640687537410045
178,0.5950368582207081
179,0.6114958898525473
180,0.582262268592756
181,0.6949274594175415
182,0.679995855707079
183,0.731469005182997
184,0.5994957013511917
185,0.5649758300710285
186,0.6792490088219576
187,0.7279613977587693
188,0.6531549149895574
