time,id,com_1,com_2,area,surface
0,1001,50.3333333333333,49.3333333333333,3,18
100,1001,50.5,47,34,62
200,1001,49.8181818181818,46.5757575757576,33,64
300,1001,49.375,47.5,32,64
400,1001,49,48.5,30,64
500,1001,49.3030303030303,47.3636363636364,33,64
600,1001,51.1290322580645,44.6129032258064,31,64
700,1001,48,45.7714285714286,35,64
800,1001,47.6857142857143,44.0857142857143,35,64
900,1001,48,44.8285714285714,35,64
1000,1001,47.3448275862069,47.3793103448276,29,62
1100,1001,46.0909090909091,45.9090909090909,33,64
1200,1001,45.25,46.1875,32,62
1300,1001,45.8484848484849,46.6969696969697,33,64
1400,1001,46.125,45.625,32,64
1500,1001,46.1818181818182,44.9090909090909,33,64
1600,1001,46.5,44,34,62
1700,1001,46.5882352941177,44.6176470588235,34,66
1800,1001,48.1714285714286,45.9714285714286,35,64
1900,1001,49.8064516129032,46.0322580645161,31,64
2000,1001,49.5294117647059,47.2647058823529,34,64
2100,1001,49.6666666666667,49.0606060606061,33,62
2200,1001,52.78125,47.78125,32,62
2300,1001,52.1142857142857,48.0571428571429,35,64
2400,1001,55.46875,50.6875,32,64
2500,1001,56.0882352941177,49.6470588235294,34,64
2600,1001,54.6571428571429,48.9428571428571,35,64
2700,1001,55.4333333333333,48.7,30,62
2800,1001,55.4516129032258,46.5806451612903,31,62
2900,1001,53.4848484848485,46.5151515151515,33,64
3000,1001,53.0606060606061,49.5757575757576,33,62
3100,1001,53.7352941176471,49.7058823529412,34,64
3200,1001,53.3125,49.0625,32,64
3300,1001,54.8125,46.875,32,64
3400,1001,52.90625,48.96875,32,64
3500,1001,54.8064516129032,48.9677419354839,31,62
3600,1001,54.4242424242424,48.6969696969697,33,64
3700,1001,54.0645161290323,47.9354838709677,31,62
3800,1001,54.09375,49.5,32,62
3900,1001,54.0882352941176,49.6470588235294,34,64
4000,1001,54.0909090909091,49.7575757575758,33,62
4100,1001,54.3548387096774,49.7741935483871,31,64
4200,1001,53.84375,47.53125,32,64
4300,1001,53.9354838709678,47.3548387096774,31,60
4400,1001,54,47.3142857142857,35,66
4500,1001,56.375,46.5,32,62
4600,1001,58.8484848484849,45.5151515151515,33,64
4700,1001,61.9090909090909,45.4848484848485,33,62
