TimeMCS,cellID,x,y
570,1,52.74647887323943,46.87323943661972
580,1,52.736842105263165,46.88157894736842
590,1,52.15384615384615,46.692307692307686
600,1,52.77142857142856,46.24285714285714
610,1,52.87323943661971,45.2112676056338
620,1,52.51351351351351,45.14864864864865
630,1,52.34782608695651,44.971014492753625
640,1,52.23943661971831,44.5774647887324
650,1,53.01369863013699,44.73972602739726
660,1,53.04,45.34666666666668
670,1,53.61111111111111,45.37499999999999
680,1,53.66197183098589,45.4225352112676
690,1,54.457142857142856,46.19999999999998
700,1,54.97435897435897,46.35897435897437
710,1,55.89333333333332,45.720000000000006
720,1,56.39726027397261,45.2054794520548
730,1,56.20967741935485,44.88709677419354
740,1,55.71428571428572,44.85714285714286
750,1,55.6764705882353,45.50000000000001
760,1,55.28571428571429,45.24675324675325
770,1,55.19444444444446,45.51388888888887
780,1,54.27999999999998,45.41333333333334
790,1,54.42666666666668,45.88
800,1,54.75714285714286,46.17142857142858
810,1,55.0735294117647,46.26470588235294
820,1,55.162162162162176,45.93243243243242
830,1,55.13432835820895,45.73134328358207
840,1,55.05333333333334,45.19999999999999
850,1,54.41428571428572,45.485714285714295
860,1,54.57575757575759,45.469696969696976
870,1,54.088235294117645,46.23529411764705
880,1,54.228571428571435,46.72857142857143
890,1,54.59999999999999,46.814285714285695
900,1,54.70833333333334,47.13888888888889
910,1,54.702702702702716,46.64864864864864
920,1,54.76119402985074,46.92537313432837
930,1,55.445945945945944,46.878378378378386
940,1,55.77922077922078,46.29870129870129
950,1,55.472972972972975,45.21621621621622
960,1,55.930555555555564,45.02777777777778
970,1,56.25333333333334,45.37333333333334
980,1,56.21126760563382,45.295774647887335
990,1,55.466666666666676,45.48000000000002
1000,1,55.22857142857144,45.82857142857142
1010,1,54.93333333333333,45.62666666666668
1020,1,55.17808219178083,46.00000000000001
1030,1,55.02702702702704,46.2972972972973
1040,1,55.01408450704224,46.32394366197183
1050,1,54.14492753623189,46.18840579710143
1060,1,53.851351351351354,45.972972972972975
1070,1,53.879999999999995,46.920000000000016
1080,1,53.701298701298704,46.25974025974026
1090,1,54.22535211267606,46.056338028169016
1100,1,54.42857142857144,45.41428571428572
1110,1,54.30555555555555,44.43055555555555
1120,1,54.05555555555555,44.569444444444464
1130,1,53.75,44.68421052631577
1140,1,52.6056338028169,44.92957746478874
1150,1,52.492753623188406,45.289855072463766
1160,1,52.01408450704225,45.25352112676056
1170,1,52.45333333333334,44.69333333333334
1180,1,53.144927536231876,44.78260869565217
1190,1,53.1025641025641,44.56410256410256
1200,1,53.026315789473685,44.21052631578948
1210,1,53.62820512820511,44.47435897435896
1220,1,53.893333333333324,44.173333333333325
1230,1,53.954545454545446,44.712121212121225
1240,1,54.82666666666667,44.91999999999999
1250,1,54.277777777777786,44.583333333333336
1260,1,54.391891891891895,44.85135135135135
1270,1,54.000000000000014,44.69333333333333
1280,1,54.082191780821915,44.87671232876715
1290,1,53.69444444444447,45.20833333333333
1300,1,54.297297297297305,44.64864864864865
1310,1,54.70588235294118,45.191176470588225
1320,1,54.73750000000001,46.15000000000002
1330,1,55,46.06578947368423
1340,1,55.72463768115945,45.7391304347826
1350,1,56.028985507246375,45.85507246376811
1360,1,56.29166666666667,44.79166666666668
1370,1,56.70833333333333,44.861111111111114
1380,1,56.8939393939394,44.1212121212121
1390,1,56.58666666666668,43.93333333333332
1400,1,56.47945205479453,44.13698630136987
1410,1,56.720588235294116,44.69117647058824
1420,1,57.383561643835634,44.76712328767121
1430,1,57.84931506849315,43.53424657534245
1440,1,58.292307692307695,43.123076923076916
1450,1,57.40579710144928,44.31884057971014
1460,1,57.33333333333334,44.23611111111112
1470,1,57.05970149253732,44.31343283582089
1480,1,57.1891891891892,44.5
1490,1,56.86486486486486,44.63513513513513
1500,1,56.6056338028169,44.6338028169014
1510,1,57.35294117647061,43.52941176470589
1520,1,57.27536231884059,43.79710144927537
1530,1,58.43055555555557,43.8611111111111
1540,1,59.68831168831169,43.415584415584405
1550,1,59.38461538461538,43.27692307692307
1560,1,59.328767123287655,43.76712328767126
1570,1,58.904109589041084,43.63013698630136
1580,1,59.081081081081095,44.081081081081074
1590,1,58.64788732394368,43.94366197183096
1600,1,58.78260869565217,44.44927536231884
1610,1,58.62318840579709,44.47826086956521
1620,1,58.66666666666667,45.22666666666666
1630,1,58.138888888888886,46.01388888888887
1640,1,57.73972602739727,45.86301369863014
1650,1,56.83116883116883,46.92207792207793
1660,1,57.66666666666668,46.95833333333333
1670,1,57.21428571428572,47.22857142857143
1680,1,57.154929577464785,47.33802816901409
1690,1,57.493506493506494,46.84415584415585
1700,1,57.39130434782611,47.13043478260871
1710,1,57.324324324324316,47.06756756756757
1720,1,56.72368421052633,47.73684210526314
1730,1,57.38157894736842,47.56578947368423
1740,1,57.653333333333336,47.58666666666666
1750,1,57.91891891891891,47.837837837837824
1760,1,58.67105263157896,47.34210526315789
1770,1,58.26865671641792,47.253731343283576
1780,1,58.2763157894737,47.01315789473683
1790,1,57.70422535211268,46.71830985915492
1800,1,57.986842105263165,46.71052631578949
1810,1,58.144736842105246,46.61842105263157
1820,1,57.69014084507043,46.26760563380283
1830,1,56.41333333333334,46.62666666666668
1840,1,56.74324324324324,46.47297297297298
1850,1,56.220588235294116,46.61764705882352
1860,1,55.47142857142857,46.071428571428584
1870,1,56.07462686567164,46.56716417910448
1880,1,55.945205479452056,46.02739726027395
1890,1,55.50000000000001,46.189189189189186
1900,1,55.99999999999999,45.58666666666665
1910,1,55.52054794520548,45.1095890410959
1920,1,55.68571428571427,46.071428571428555
1930,1,56.52112676056338,46.08450704225351
1940,1,57.16901408450703,46.09859154929577
1950,1,57.5068493150685,45.95890410958904
1960,1,56.71830985915494,46.85915492957747
1970,1,56.88571428571426,46.71428571428572
1980,1,56.74358974358975,46.88461538461538
1990,1,55.94285714285716,47.02857142857142
2000,1,56.33333333333334,47.333333333333336
2010,1,56.16901408450705,47.56338028169015
2020,1,56.78082191780821,47.863013698630134
2030,1,56.40277777777778,47.40277777777779
2040,1,55.943661971830984,47.69014084507042
2050,1,56.853333333333346,47.68
2060,1,57.157142857142844,47.58571428571427
2070,1,56.782608695652186,47.94202898550725
2080,1,56.6986301369863,47.602739726027416
2090,1,56.66666666666669,47.55555555555558
2100,1,56.16901408450703,47.64788732394366
2110,1,55.929577464788736,47.380281690140826
2120,1,55.73846153846154,48.307692307692314
2130,1,55.28985507246377,48.188405797101446
2140,1,55.782051282051306,48.53846153846154
2150,1,55.32857142857145,49.52857142857141
2160,1,55.557142857142864,49.95714285714286
2170,1,55.14285714285715,50.028571428571425
2180,1,55.37142857142858,49.91428571428571
2190,1,54.91176470588237,49.529411764705884
2200,1,54.470588235294116,49.29411764705883
2210,1,54.65789473684212,49.44736842105262
2220,1,54.81944444444444,49.875000000000014
2230,1,55.014492753623195,50.333333333333336
2240,1,54.82857142857143,50.87142857142859
2250,1,54.012820512820504,51.7179487179487
2260,1,53.824324324324316,51.64864864864864
2270,1,53.94594594594596,52.44594594594596
2280,1,53.78947368421052,52.05263157894737
2290,1,54.15068493150683,51.35616438356165
2300,1,54.63076923076924,51.830769230769214
2310,1,54.89473684210525,51.65789473684211
2320,1,54.96249999999999,52.712500000000006
2330,1,54.75714285714287,52.25714285714286
2340,1,54.98571428571428,52.80000000000001
2350,1,54.84057971014494,52.72463768115941
2360,1,55.96,52.62666666666667
2370,1,56.397058823529434,52.79411764705883
2380,1,56.619718309859145,52.99999999999999
2390,1,57.10144927536231,53.057971014492765
2400,1,57.28571428571429,52.78571428571429
2410,1,57.02702702702704,52.36486486486486
2420,1,56.62820512820511,52.423076923076906
2430,1,56.31081081081081,52.81081081081081
2440,1,56.13333333333333,52.90666666666666
2450,1,56.11764705882352,52.55882352941177
2460,1,56.39473684210527,52.644736842105274
2470,1,56.14084507042254,52.70422535211269
2480,1,56.263888888888886,53.90277777777777
2490,1,55.846153846153854,53.79487179487179
2500,1,55.3768115942029,55.02898550724638
2510,1,55.26666666666667,55.44000000000001
2520,1,55.15068493150684,55.5068493150685
2530,1,54.94736842105265,55.30263157894737
2540,1,54.01315789473684,55.328947368421055
2550,1,53.81333333333335,55.06666666666666
2560,1,53.14864864864865,55.554054054054056
2570,1,53.40000000000001,55.78666666666666
2580,1,54.35897435897435,55.692307692307686
2590,1,54.702702702702695,55.324324324324344
2600,1,54.87999999999999,54.93333333333333
2610,1,55.34246575342465,54.671232876712324
2620,1,55.342465753424655,55.02739726027398
2630,1,55.52777777777779,54.958333333333336
2640,1,55.18918918918918,55.040540540540526
2650,1,55.31249999999999,55.21249999999998
2660,1,55.8108108108108,55.121621621621614
2670,1,56.80263157894736,56.289473684210535
2680,1,56.65753424657535,57.13698630136985
2690,1,56.958333333333336,57.208333333333314
2700,1,56.749999999999986,56.95833333333332
2710,1,57.46376811594203,56.50724637681159
2720,1,57.974683544303794,56.63291139240508
2730,1,58.63157894736842,56.51315789473684
2740,1,58.88888888888888,56.76388888888889
2750,1,58.55223880597012,56.92537313432835
2760,1,58.35820895522389,57.17910447761194
2770,1,58.185714285714305,57.45714285714286
2780,1,58.22058823529413,57.01470588235293
2790,1,58.894736842105274,56.80263157894737
2800,1,58.8933333333333,57.160000000000004
2810,1,59.47222222222222,56.527777777777786
2820,1,59.01315789473684,56.48684210526315
2830,1,59.346153846153854,56.24358974358974
2840,1,57.86842105263158,55.934210526315795
2850,1,57.51351351351352,55.60810810810811
2860,1,57.56,55.48000000000001
2870,1,57.81081081081082,55.91891891891891
2880,1,57.90410958904109,56.53424657534246
2890,1,58.62318840579708,56.289855072463766
2900,1,57.96103896103897,56.58441558441559
2910,1,57.68421052631578,56.89473684210527
2920,1,57.69736842105263,57.11842105263156
2930,1,57.805555555555564,56.44444444444444
2940,1,58.256756756756765,56.52702702702703
2950,1,58.65789473684211,56.75
2960,1,58.614285714285735,55.98571428571428
2970,1,59.407894736842124,56.30263157894738
2980,1,58.680555555555564,56.277777777777764
2990,1,57.98701298701299,55.93506493506493
3000,1,58.08450704225351,55.80281690140844
3010,1,58.57534246575342,55.9041095890411
3020,1,58.67605633802818,56.00000000000001
3030,1,58.909090909090914,55.863636363636374
3040,1,59.26760563380282,56.43661971830985
3050,1,59.549295774647874,57.26760563380282
3060,1,59.23529411764706,57.3529411764706
3070,1,59.57333333333334,57.48000000000001
3080,1,60.04166666666665,56.98611111111111
3090,1,59.51948051948053,58.02597402597402
3100,1,59.861111111111114,58.48611111111112
3110,1,59.59154929577465,56.845070422535194
3120,1,59.87692307692308,57.15384615384615
3130,1,60.04225352112675,57.95774647887324
3140,1,60.318840579710155,58.05797101449276
3150,1,60.41176470588236,57.74999999999999
3160,1,60.6388888888889,58.472222222222214
3170,1,60.99999999999999,58.458333333333314
3180,1,62.27631578947369,58.19736842105263
3190,1,62.43243243243242,58.18918918918918
3200,1,62.19230769230769,58.602564102564116
3210,1,61.949367088607595,58.772151898734194
3220,1,62.376811594202906,57.95652173913044
3230,1,62.78873239436619,58.32394366197182
3240,1,62.408450704225366,58.549295774647874
3250,1,62.71428571428573,58.81428571428572
3260,1,62.09722222222223,58.097222222222236
3270,1,61.8904109589041,57.876712328767105
3280,1,61.60526315789474,57.18421052631578
3290,1,61.62820512820514,57.1025641025641
3300,1,61.458333333333336,57.20833333333334
3310,1,62.3918918918919,56.83783783783784
3320,1,63.0142857142857,56.842857142857135
3330,1,62.43661971830986,56.450704225352105
3340,1,61.74285714285713,56.94285714285714
3350,1,62.69014084507043,56.816901408450704
3360,1,63.63157894736842,57.59210526315788
3370,1,64.24,57.50666666666666
3380,1,64.78749999999998,56.875
3390,1,64.46575342465754,56.78082191780823
3400,1,65.05797101449275,56.69565217391304
3410,1,64.73333333333335,57.05333333333333
3420,1,65.56410256410257,57.6923076923077
3430,1,65.96000000000001,57.29333333333334
3440,1,65.90140845070422,57.40845070422535
3450,1,66.1756756756757,57.229729729729726
3460,1,66.44285714285716,57.35714285714287
3470,1,65.91780821917811,57.90410958904111
3480,1,65.52112676056336,58.436619718309856
3490,1,65.08450704225353,58.12676056338028
3500,1,65.02666666666664,57.90666666666666
3510,1,65.21917808219177,58.410958904109584
3520,1,64.61038961038963,58.41558441558439
3530,1,65.06060606060608,58.65151515151515
3540,1,64.80263157894738,58.3157894736842
3550,1,64.57142857142857,59.64285714285713
3560,1,65.2361111111111,59.34722222222222
3570,1,64.86153846153846,59.553846153846145
3580,1,63.89189189189187,59.67567567567566
3590,1,63.522388059701505,59.62686567164181
3600,1,63.82499999999999,59.71250000000002
3610,1,64.0857142857143,59.485714285714295
3620,1,64.47058823529412,58.926470588235304
3630,1,65.01333333333334,59.06666666666668
3640,1,65.18309859154927,59.267605633802816
3650,1,64.67605633802815,59.16901408450703
3660,1,63.9722222222222,58.99999999999999
3670,1,64.36842105263158,59.25000000000003
3680,1,64.30263157894736,59.48684210526315
3690,1,64.59740259740262,59.36363636363637
3700,1,64.5921052631579,58.84210526315789
3710,1,65.05479452054796,58.78082191780823
3720,1,64.7972972972973,58.689189189189186
3730,1,64.65753424657535,58.34246575342465
3740,1,65.1,58.24285714285714
3750,1,64.98701298701299,58.42857142857143
3760,1,64.91999999999997,59.16000000000001
3770,1,63.71232876712328,58.999999999999986
3780,1,63.24999999999999,58.68055555555556
3790,1,62.65714285714286,59.18571428571429
3800,1,62.714285714285715,59.28571428571427
3810,1,62.64,58.800000000000004
3820,1,62.74999999999999,59.02777777777779
3830,1,62.48684210526317,59.63157894736841
3840,1,62.492753623188406,59.739130434782595
3850,1,61.91428571428572,59.28571428571428
3860,1,60.98684210526315,59.276315789473706
3870,1,61.07246376811594,59.01449275362319
3880,1,61.88157894736843,59.802631578947384
3890,1,61.972602739726035,60.24657534246576
3900,1,61.51315789473684,59.749999999999986
3910,1,61.68656716417908,59.701492537313435
3920,1,62.08108108108108,58.95945945945945
3930,1,62.20289855072464,58.95652173913044
3940,1,61.69863013698629,59.32876712328768
3950,1,60.928571428571445,58.800000000000004
3960,1,60.89189189189187,59.04054054054053
3970,1,61.513513513513516,59.47297297297297
3980,1,61.293333333333344,59.74666666666667
3990,1,61.605633802816904,59.436619718309856
0,2,49.75,49
10,2,49.234375,49.85937499999999
20,2,49.94666666666668,49.66666666666666
30,2,49.802816901408455,49.788732394366214
40,2,49.51999999999999,50.066666666666656
50,2,49.20833333333333,49.26388888888888
60,2,49.32352941176472,49.70588235294117
70,2,49.71052631578948,50.13157894736842
80,2,50.64788732394365,50.07042253521127
90,2,51.075757575757585,50.03030303030303
100,2,50.85526315789474,49.13157894736844
110,2,50.324324324324316,49.31081081081079
120,2,50.29166666666666,49.56944444444445
130,2,50.25974025974027,50.181818181818166
140,2,49.73913043478262,50.02898550724639
150,2,49.66666666666668,49.98550724637681
160,2,50.115942028985515,50.63768115942026
170,2,50,51.06666666666667
180,2,50.684931506849296,51.630136986301366
190,2,49.92,51.786666666666655
200,2,49.807692307692314,51.897435897435884
210,2,48.98630136986301,51.42465753424656
220,2,48.108108108108105,51.01351351351353
230,2,48.171875000000014,50.95312499999999
240,2,48.58571428571429,51.45714285714285
250,2,48.20779220779221,51.42857142857144
260,2,47.694444444444436,51.22222222222223
270,2,47.74626865671643,51.552238805970156
280,2,47.63013698630137,51.438356164383556
290,2,47.820512820512846,51.97435897435897
300,2,47.58333333333334,51.83333333333334
310,2,47.40909090909091,52.348484848484844
320,2,48.04347826086957,52.15942028985506
330,2,47.96923076923078,51.89230769230767
340,2,48.43835616438358,51.876712328767134
350,2,48.16176470588235,51.55882352941177
360,2,48.18666666666669,51.53333333333333
370,2,48.67567567567569,51.06756756756757
380,2,49.01265822784811,51.278481012658204
390,2,49.5068493150685,51.72602739726029
400,2,49.30555555555555,52.222222222222236
410,2,49.75342465753425,52.547945205479444
420,2,49.34177215189874,52.70886075949367
430,2,48.46575342465752,52.082191780821915
440,2,48.72602739726028,52.356164383561634
450,2,48.77777777777777,52.75
460,2,49.657142857142844,52.31428571428572
470,2,49.739130434782616,52.521739130434796
480,2,49.48571428571428,53.0714285714286
490,2,49.44594594594595,52.662162162162154
500,2,49.2112676056338,52.74647887323943
510,2,49.724637681159415,52.71014492753621
520,2,50.6388888888889,52.152777777777786
530,2,50.09722222222222,51.763888888888886
540,2,49.37837837837839,51.91891891891893
550,2,49.60256410256411,51.64102564102565
560,2,49.72727272727272,51.06493506493507
570,2,49.173333333333325,50.613333333333316
580,2,48.5277777777778,50.76388888888889
590,2,48.628205128205124,51.20512820512819
600,2,49.12162162162164,51.08108108108109
610,2,49.0921052631579,52.2763157894737
620,2,49.12499999999998,52.069444444444436
630,2,48.62337662337662,51.116883116883116
640,2,47.844155844155864,51.24675324675326
650,2,47.94666666666667,51.57333333333334
660,2,47.5263157894737,51.26315789473686
670,2,47.918918918918926,50.297297297297305
680,2,46.79999999999999,50.33333333333332
690,2,46.72000000000003,49.400000000000006
700,2,46.08333333333333,48.944444444444436
710,2,45.84057971014491,49.333333333333314
720,2,45.54545454545453,48.44155844155846
730,2,46.164383561643845,49.273972602739725
740,2,46.28169014084506,49.07042253521126
750,2,45.164383561643824,48.76712328767123
760,2,45.438356164383556,49.31506849315068
770,2,46.051948051948045,48.57142857142856
780,2,46.25352112676055,48.1830985915493
790,2,46.53846153846155,47.53846153846152
800,2,47.61111111111112,47.51388888888887
810,2,47.67605633802818,47.73239436619718
820,2,47.07246376811594,47.724637681159436
830,2,48.06849315068492,47.876712328767134
840,2,47.47887323943662,47.873239436619706
850,2,48.28169014084507,47.67605633802818
860,2,48.236842105263136,47.5263157894737
870,2,48.80263157894736,48
880,2,48.786666666666655,47.773333333333326
890,2,47.79365079365079,47.063492063492056
900,2,47.82857142857142,46.47142857142856
910,2,47.79710144927536,45.97101449275362
920,2,47.848101265822784,45.83544303797468
930,2,47.432432432432435,46.56756756756756
940,2,47.63513513513513,46.99999999999999
950,2,47.6986301369863,46.95890410958905
960,2,47.493150684931514,46.94520547945205
970,2,47.85526315789475,46.921052631578945
980,2,48.24285714285715,46.78571428571428
990,2,48.590909090909086,47.242424242424235
1000,2,48.186666666666675,46.693333333333314
1010,2,47.6,46.03999999999999
1020,2,47.41891891891892,46.28378378378378
1030,2,47.29577464788733,46.40845070422536
1040,2,46.72,45.88000000000001
1050,2,47.13888888888889,45
1060,2,47.23943661971831,46.29577464788732
1070,2,47.93150684931509,46.87671232876713
1080,2,47.402985074626876,47.01492537313433
1090,2,47.27777777777779,47.45833333333334
1100,2,47.802631578947384,46.72368421052632
1110,2,48.903225806451616,46.91935483870968
1120,2,49.64788732394365,47.35211267605636
1130,2,48.875000000000014,47.81944444444445
1140,2,48.180555555555564,47.90277777777779
1150,2,47.7887323943662,47.76056338028169
1160,2,47.28571428571429,47.471428571428596
1170,2,47.014084507042256,47.014084507042234
1180,2,47.056338028169016,46.507042253521114
1190,2,47.43939393939395,45.87878787878788
1200,2,47.5,45.7
1210,2,47.093333333333334,45.02666666666667
1220,2,46.97222222222223,44.48611111111109
1230,2,46.75675675675675,44.02702702702703
1240,2,46.8918918918919,43.45945945945946
1250,2,46.75384615384616,42.9076923076923
1260,2,47.67142857142858,42.52857142857141
1270,2,47.88,42.239999999999995
1280,2,48.111111111111114,42.20833333333334
1290,2,48.4225352112676,42.32394366197182
1300,2,48.85915492957747,42.915492957746494
1310,2,49.310810810810814,42.20270270270269
1320,2,49.642857142857125,41.92857142857142
1330,2,49.8684210526316,41.736842105263165
1340,2,49.80769230769232,41.73076923076925
1350,2,49.75362318840579,41.999999999999986
1360,2,50.43243243243243,41.905405405405425
1370,2,50.39726027397261,42.32876712328767
1380,2,50.33333333333334,41.79710144927536
1390,2,51.444444444444464,41.77777777777777
1400,2,51.65333333333333,41.56
1410,2,51.74285714285713,40.81428571428571
1420,2,51.549295774647874,41.2394366197183
1430,2,51.88571428571429,41.75714285714287
1440,2,51.40845070422537,41.492957746478886
1450,2,51.635135135135144,42.08108108108108
1460,2,51.85714285714289,41.32467532467535
1470,2,51.78947368421055,41.47368421052631
1480,2,51.67567567567567,41.51351351351351
1490,2,51.56944444444444,41.13888888888889
1500,2,51.782608695652186,41.55072463768116
1510,2,51.904109589041084,41.82191780821918
1520,2,52.466666666666654,41.746666666666655
1530,2,52.42666666666666,41.226666666666645
1540,2,52.027027027027025,41.25675675675678
1550,2,51.873239436619734,40.59154929577464
1560,2,51.56756756756757,40.86486486486488
1570,2,51.68571428571428,41.485714285714266
1580,2,50.57971014492753,41.478260869565226
1590,2,51.448717948717935,41.69230769230769
1600,2,51.35526315789474,41.48684210526316
1610,2,50.619718309859174,41.028169014084504
1620,2,50.303030303030305,41.06060606060607
1630,2,50.95774647887323,41.54929577464788
1640,2,51.12987012987015,41.90909090909089
1650,2,50.88311688311689,41.89610389610389
1660,2,49.74666666666668,41.666666666666686
1670,2,49.54054054054055,41.51351351351352
1680,2,49.63768115942031,41.20289855072463
1690,2,49.42857142857142,41.54545454545454
1700,2,49.449275362318836,42.2463768115942
1710,2,49.6388888888889,42.444444444444436
1720,2,49.01351351351352,42.25675675675676
1730,2,47.765624999999986,42.6875
1740,2,47.02816901408449,43.8169014084507
1750,2,47.041095890410965,43.657534246575345
1760,2,47.40277777777778,43.70833333333332
1770,2,46.789473684210535,44.55263157894738
1780,2,46.48000000000002,44.38666666666666
1790,2,46.013698630136965,44.39726027397261
1800,2,45.84285714285715,44.41428571428571
1810,2,46.338235294117666,44.691176470588225
1820,2,45.78260869565218,44.68115942028986
1830,2,45.357142857142854,45.41428571428572
1840,2,44.97297297297297,46.2027027027027
1850,2,45.16216216216217,46.63513513513516
1860,2,45.1830985915493,46.3661971830986
1870,2,45.38461538461538,46.512820512820504
1880,2,45.27536231884058,46.79710144927536
1890,2,46.58108108108108,47.17567567567567
1900,2,46.28947368421053,47.47368421052631
1910,2,46.51351351351353,46.851351351351354
1920,2,46.38461538461539,46.62820512820514
1930,2,45.73333333333335,46.52000000000001
1940,2,45.41891891891891,46.702702702702695
1950,2,44.93055555555556,45.98611111111113
1960,2,44.24358974358975,45.84615384615384
1970,2,43.98648648648648,45.9054054054054
1980,2,44.48000000000001,46.21333333333333
1990,2,44.63513513513513,45.945945945945944
2000,2,45.10526315789473,45.52631578947368
2010,2,45.59722222222223,45.54166666666668
2020,2,46.239436619718305,45.1267605633803
2030,2,46.18181818181819,45.07792207792208
2040,2,45.47887323943663,45.14084507042252
2050,2,44.8157894736842,45.118421052631575
2060,2,44.868421052631575,44.526315789473685
2070,2,44.59722222222222,45.11111111111112
2080,2,45.20588235294119,44.338235294117666
2090,2,44.74025974025975,44.98701298701298
2100,2,45.0909090909091,44.48051948051949
2110,2,45.714285714285715,44.571428571428584
2120,2,45.4,45.22857142857143
2130,2,45.86486486486487,45.39189189189189
2140,2,45.81428571428573,45.22857142857142
2150,2,46.12857142857143,45.22857142857144
2160,2,45.742424242424256,45.51515151515152
2170,2,45.56756756756759,45.58108108108108
2180,2,45.66666666666667,44.902777777777786
2190,2,46.15492957746479,44.64788732394367
2200,2,45.657142857142844,45.25714285714286
2210,2,44.98571428571429,45.085714285714296
2220,2,44.79452054794522,45.12328767123288
2230,2,44.36111111111112,45.47222222222223
2240,2,44.40579710144928,44.40579710144928
2250,2,44.73972602739729,44.383561643835606
2260,2,44.68493150684932,44.72602739726027
2270,2,45.434782608695656,43.1304347826087
2280,2,45.625000000000014,43.291666666666664
2290,2,45.44594594594594,43.45945945945945
2300,2,45.249999999999986,43.958333333333336
2310,2,45.616438356164416,44.42465753424657
2320,2,45.657142857142865,44.414285714285704
2330,2,45.77631578947369,45.42105263157894
2340,2,46.32911392405065,45.02531645569619
2350,2,47.05714285714286,44.9
2360,2,47.48529411764707,44.76470588235294
2370,2,46.58333333333333,44.80555555555556
2380,2,46.50000000000002,44.54054054054053
2390,2,46.28378378378379,44.554054054054056
2400,2,46.479452054794535,44.86301369863014
2410,2,46.72368421052631,44.28947368421054
2420,2,46.281690140845065,44.33802816901408
2430,2,45.56250000000001,44.28750000000001
2440,2,45.74324324324325,44.02702702702702
2450,2,46.19402985074628,44.73134328358207
2460,2,46.79710144927535,45.27536231884057
2470,2,47.623188405797094,44.999999999999986
2480,2,47.684931506849324,44.917808219178085
2490,2,47.225352112676056,45.056338028169
2500,2,46.906666666666645,44.77333333333332
2510,2,47.0945945945946,44.972972972972975
2520,2,47.06756756756757,45.554054054054056
2530,2,46.70833333333332,45.51388888888887
2540,2,46.80519480519481,46.32467532467533
2550,2,47.736111111111114,46.44444444444444
2560,2,47.929577464788736,46.85915492957748
2570,2,48.0958904109589,47.34246575342465
2580,2,48.58666666666668,47.400000000000006
2590,2,48.76388888888889,46.458333333333314
2600,2,48.21621621621623,46.3918918918919
2610,2,48.04225352112676,46.33802816901409
2620,2,47.65671641791046,45.865671641791046
2630,2,48.17808219178081,46.4794520547945
2640,2,48.68055555555555,45.93055555555555
2650,2,49.235294117647065,45.5
2660,2,49.08,44.49333333333334
2670,2,49.29333333333335,44.44000000000001
2680,2,49.436619718309856,44.97183098591548
2690,2,48.8169014084507,45.605633802816904
2700,2,49.3,45.84285714285714
2710,2,49.493333333333325,46.89333333333332
2720,2,49.06849315068491,47.43835616438355
2730,2,49.565217391304344,47.86956521739132
2740,2,49.20833333333334,47.91666666666668
2750,2,49.2876712328767,47.315068493150676
2760,2,49.38888888888889,46.90277777777778
2770,2,49.23999999999999,47.133333333333326
2780,2,49.07500000000001,47.2875
2790,2,49.35526315789473,46.76315789473683
2800,2,49.84848484848485,47.848484848484844
2810,2,50.07142857142856,48.72857142857142
