time,id,com_1,com_2,area,surface
0,1,50,50,1,8
100,1,48.8387096774194,47.4193548387097,31,62
200,1,51.125,48.84375,32,62
300,1,51.8125,50,32,64
400,1,52.9375,51.09375,32,62
500,1,52.03125,50.15625,32,64
600,1,52.40625,49.84375,32,64
700,1,50.8666666666667,49.5333333333333,30,64
800,1,49.9666666666667,50.3333333333333,30,60
900,1,52.03125,49.59375,32,66
1000,1,50.4516129032258,49.0322580645161,31,64
1100,1,51.9117647058824,49.1470588235294,34,64
1200,1,52.125,46.75,32,64
1300,1,49.5294117647059,45.0588235294118,34,64
1400,1,49.71875,44.25,32,62
1500,1,48.28125,44.65625,32,62
1600,1,46.625,45.875,32,64
1700,1,47.71875,47.15625,32,62
1800,1,46.2352941176471,45.8235294117647,34,64
1900,1,47.3125,44.71875,32,64
2000,1,48.65625,47.53125,32,64
2100,1,47.375,49.03125,32,62
2200,1,46.65625,49.4375,32,64
2300,1,47.4242424242424,48.8181818181818,33,64
2400,1,45.2,50.5,30,60
2500,1,47.59375,48.3125,32,64
2600,1,45.9117647058824,46.9411764705882,34,64
2700,1,44.264705882353,46,34,62
2800,1,42.4838709677419,45.6774193548387,31,62
2900,1,42.75,45.4375,32,62
3000,1,43.7647058823529,46.5588235294118,34,64
3100,1,45.7575757575758,46,33,64
3200,1,44.0967741935484,46.1612903225806,31,62
3300,1,42.28125,47.3125,32,62
3400,1,41.6774193548387,46.8709677419355,31,62
3500,1,43.8235294117647,45.764705882353,34,64
3600,1,45.8484848484849,45.6969696969697,33,64
3700,1,45.71875,45.625,32,64
3800,1,45.2903225806452,45.258064516129,31,62
3900,1,44.9090909090909,45.6666666666667,33,64
4000,1,45.4193548387097,45.1612903225806,31,64
4100,1,47,44.5483870967742,31,62
4200,1,46.4375,45.375,32,64
4300,1,47.1666666666667,45.2666666666667,30,62
4400,1,46.75,45.4375,32,62
4500,1,47.09375,47.25,32,64
4600,1,46.46875,47.78125,32,62
4700,1,47.15625,46.9375,32,64
4800,1,47.3939393939394,49.4848484848485,33,64
4900,1,45.8181818181818,48.7272727272727,33,62
5000,1,47.0571428571429,46.4285714285714,35,64
5100,1,44.53125,44.46875,32,64
5200,1,45.5757575757576,42.6969696969697,33,64
5300,1,46.4193548387097,42,31,64
5400,1,44.9393939393939,41.5454545454545,33,66
5500,1,45,40.71875,32,62
5600,1,42.25,38.90625,32,62
5700,1,41.7352941176471,39.0882352941177,34,64
5800,1,43.8571428571429,41.0571428571429,35,66
5900,1,44.28125,43.3125,32,62
6000,1,43.741935483871,41.4838709677419,31,62
6100,1,43.4242424242424,40.6666666666667,33,62
6200,1,42.0909090909091,37.5151515151515,33,62
6300,1,42.09375,40.125,32,62
6400,1,41.7878787878788,41.5151515151515,33,64
6500,1,39.8484848484849,40.6969696969697,33,64
6600,1,41.0322580645161,42.0645161290323,31,64
6700,1,41.5757575757576,41.2424242424242,33,62
6800,1,41.4375,41.3125,32,64
6900,1,42.8787878787879,39.030303030303,33,64
7000,1,45.3636363636364,39.2424242424242,33,64
7100,1,45.6875,40.15625,32,62
7200,1,46.4848484848485,36.969696969697,33,64
7300,1,45.03125,36.40625,32,64
7400,1,45.969696969697,36.8181818181818,33,64
7500,1,44.9333333333333,36.1333333333333,30,64
7600,1,44.34375,37.40625,32,64
7700,1,47,37.3870967741935,31,62
7800,1,46.375,37.78125,32,62
7900,1,46.7058823529412,37.8529411764706,34,64
8000,1,45.7575757575758,36.6666666666667,33,62
8100,1,48.2727272727273,34.6969696969697,33,64
8200,1,50,34.7096774193548,31,62
8300,1,49.6875,34.53125,32,64
8400,1,49.9117647058824,34,34,64
8500,1,50.9375,36.03125,32,64
8600,1,49.5625,33.40625,32,62
8700,1,49,32.0882352941176,34,64
8800,1,47.9393939393939,33.8787878787879,33,64
8900,1,46.5151515151515,34.3939393939394,33,62
9000,1,45.9117647058824,36.3235294117647,34,64
9100,1,47.0571428571429,34.0571428571428,35,64
9200,1,47.0909090909091,34.7878787878788,33,62
9300,1,45.90625,35.21875,32,64
9400,1,46.875,35.8125,32,64
9500,1,45.969696969697,33.969696969697,33,64
9600,1,46.8064516129032,34.9677419354839,31,62
9700,1,47.8,36.0333333333333,30,64
9800,1,47.7352941176471,35.5294117647059,34,64
9900,1,48.4516129032258,32.8709677419355,31,64
10000,1,48.96875,32.375,32,64
0,2,49.75,49,4,26
100,2,50.6875,47.8125,32,62
200,2,51.3636363636364,49.1818181818182,33,64
300,2,54.8787878787879,47.6060606060606,33,64
400,2,55.09375,50.03125,32,64
500,2,56.1875,49.6875,32,62
600,2,55.9666666666667,48.9666666666667,30,62
700,2,54.2857142857143,49.6571428571429,35,66
800,2,54.4848484848485,50.3939393939394,33,62
900,2,54.1818181818182,49.969696969697,33,62
1000,2,53.375,50.3125,32,64
1100,2,54.6774193548387,51.1612903225806,31,64
1200,2,55.5277777777778,50.8333333333333,36,66
1300,2,56.0294117647059,49.7647058823529,34,64
1400,2,56.4375,48.78125,32,64
1500,2,57.3333333333333,48.3333333333333,33,64
1600,2,58.1764705882353,48.1764705882353,34,62
1700,2,56.0909090909091,48.1515151515151,33,62
1800,2,56.2258064516129,48.2903225806452,31,64
1900,2,56.25,49.96875,32,62
2000,2,56.8125,49.4375,32,62
2100,2,56.8387096774194,49.2258064516129,31,62
2200,2,54.2727272727273,50.8181818181818,33,62
2300,2,52.65625,50.4375,32,64
2400,2,51.264705882353,50.2647058823529,34,64
2500,2,49.5161290322581,50.0645161290323,31,62
2600,2,50.1212121212121,52.969696969697,33,64
2700,2,48.6571428571429,49.9428571428571,35,64
2800,2,47.8857142857143,52.0571428571429,35,64
2900,2,47.1935483870968,53.6129032258064,31,62
3000,2,49,52.4117647058823,34,64
3100,2,48.03125,50.09375,32,62
3200,2,48.5454545454545,50.4242424242424,33,64
3300,2,48.4838709677419,51.0322580645161,31,64
3400,2,52.5588235294118,50.5588235294118,34,64
3500,2,54.15625,49.125,32,62
3600,2,52.2,48.7,30,62
3700,2,49.3823529411765,47.3823529411765,34,64
3800,2,50.0857142857143,49,35,66
3900,2,49.21875,51.78125,32,62
4000,2,48.25,52.1944444444444,36,66
4100,2,50.8125,51.46875,32,64
4200,2,51.7096774193548,51.9354838709678,31,62
4300,2,49.8064516129032,50.9354838709677,31,64
4400,2,50.9117647058824,49.9411764705882,34,64
4500,2,51.8666666666667,49.6,30,62
4600,2,51.6111111111111,46.8611111111111,36,64
4700,2,50.258064516129,45.9677419354839,31,62
4800,2,49.6363636363636,45.939393939394,33,64
4900,2,47.8064516129032,46.741935483871,31,62
5000,2,46.09375,46.875,32,62
5100,2,44.5,47.625,32,64
5200,2,45.09375,47.4375,32,64
5300,2,44.7586206896552,48.7241379310345,29,62
5400,2,44.8235294117647,49.5,34,64
5500,2,46.1515151515151,48.4848484848485,33,62
5600,2,44.2352941176471,49.4411764705882,34,64
5700,2,44.9090909090909,49.3939393939394,33,64
5800,2,44.75,49.34375,32,64
5900,2,44.1515151515151,51.0909090909091,33,66
6000,2,42.5151515151515,51.5151515151515,33,64
6100,2,41.65625,50.21875,32,62
6200,2,41.1764705882353,50,34,64
6300,2,43.09375,51.3125,32,62
6400,2,43.0322580645161,50.5161290322581,31,64
6500,2,42.5882352941177,49.2058823529412,34,66
6600,2,42.28125,50.625,32,62
6700,2,40.96875,51.90625,32,64
6800,2,39.5882352941177,52.5294117647059,34,64
