,0
0,0.5809374623760989
1,0.5977609010581998
2,0.5794043361480767
3,0.6152029673748045
4,0.599885615876858
5,0.6241047444845725
6,0.6799954343580289
7,0.5884484858744626
8,0.560889192627245
9,0.6349491287847097
10,0.639154300470106
11,0.6315850152992951
12,0.5850614179241285
13,0.7244470321536637
14,0.6400851719598564
15,0.6943551932137889
16,0.6896038886417287
17,0.6589829155833039
18,0.5628008518295567
19,0.7014112841481758
20,0.6582426631135456
21,0.6524370522477692
22,0.7168061601961148
23,0.7590567604568029
24,0.6392340385418595
25,0.6798372117900103
26,0.5645113181235444
27,0.649559652730291
28,0.5999967591119213
29,0.5991713260487996
30,0.6113557294375256
31,0.6898488604630473
32,0.6799996313665884
33,0.6131038536413751
34,0.5999431067835741
35,0.7599371144235162
36,0.6481339097556665
37,0.5599584947044104
38,0.6460420472672658
39,0.6399577875684056
40,0.6535838603407192
41,0.5633693152327256
42,0.5855424319762054
43,0.7168878553433763
44,0.5926084606521668
45,0.6316786867570717
46,0.5999999917109166
47,0.6654708286164762
48,0.6028767288898043
49,0.6092444905601531
50,0.6549125668210137
51,0.638142338497572
52,0.5786521690652879
53,0.6399954920945938
54,0.7595915286038587
55,0.6346055541295921
56,0.6799978887290019
57,0.6501777707902983
58,0.5999735663973499
59,0.6047500513499483
60,0.6799999201890483
61,0.5820328955685677
62,0.7135401293059094
63,0.6185966898385842
64,0.6261126739442284
65,0.5999595267731264
66,0.6559035794810185
67,0.5714079189852453
68,0.7999687436482231
69,0.7250453657558993
70,0.6399155572707151
71,0.6399155572707151
72,0.5773539046059752
73,0.6398813572023002
74,0.6444523701287997
75,0.6525729377734399
76,0.6399878860515492
77,0.5941732506941934
78,0.6110631111153452
79,0.594473287435148
80,0.5988963590243005
81,0.632646776676967
82,0.6111275012664673
83,0.6175037124291377
84,0.7400505031161766
85,0.6879528007548191
86,0.613905004057806
87,0.6799382370144106
88,0.6274377646358414
89,0.6403543573183671
90,0.6506982977747223
91,0.6798218925823211
92,0.5885949150281147
93,0.5999999325477094
94,0.59695636463952
95,0.6797957125294448
96,0.7199481975529958
97,0.6082777024022685
98,0.6397301268542811
99,0.6643286769864717
100,0.6693751992877075
101,0.6219984381904168
102,0.6909348114046672
103,0.6564320137727403
104,0.6745893182355844
105,0.5935717524047042
106,0.6405216013202448
107,0.7198334855310384
108,0.625716713756918
109,0.638908170911563
110,0.5684319209879789
111,0.6647175364689656
112,0.5645066171306865
113,0.7126032065472883
114,0.6597078741552755
115,0.7199848161821489
116,0.6799248962979003
117,0.6399085912724252
118,0.6799110943666087
119,0.5617382957334209
120,0.5783917478926953
121,0.6799297166199108
122,0.759898611555182
123,0.6399257980115559
124,0.6169919270708255
125,0.5905363545855322
126,0.6013701823694727
127,0.6031314606104345
128,0.5822390123517617
129,0.6231185088824791
130,0.6399639494910084
131,0.6687715195286968
132,0.6375767669161618
133,0.5917953682500416
134,0.6146779475656462
135,0.7599990326394686
136,0.6582025456382947
137,0.6149791914035476
138,0.6014458973597051
139,0.6531995553422895
140,0.6146538089992017
141,0.6389121990637129
142,0.639915557270715
143,0.5587180799264647
144,0.6120481499099727
145,0.5652462517132453
146,0.6400611949549952
147,0.6861558861230795
148,0.6399834916970811
149,0.6437070410358249
150,0.6729496865820372
151,0.5809056068982053
152,0.568500926308153
153,0.6113763461064169
154,0.6848233763735306
155,0.6396792667208879
156,0.6009202991493791
157,0.6403075128230729
158,0.5999256693139883
159,0.7599956823603075
160,0.6390785029929834
161,0.639973700992992
162,0.5743490154958895
163,0.5985163779681884
164,0.6022885028658365
165,0.6420147982050916
166,0.6094848893792082
167,0.6292026728684079
168,0.6758120146986619
169,0.6240944574963739
170,0.599970696977463
171,0.5999200039859561
172,0.5561991874606724
173,0.6114797769072944
174,0.6676176216305727
175,0.602835017072048
176,0.5823639262950733
177,0.5999997859312154
178,0.6080143424710216
179,0.5918203643829362
180,0.6798241788399506
181,0.6399981902002476
182,0.6106415895125252
183,0.6799704826030899
184,0.5943390845746049
185,0.5530574580150518
186,0.6045124433848883
187,0.6773204050042708
188,0.7205315945282936
189,0.5871521431266004
190,0.6258125849788561
191,0.6271901907653586
192,0.5899290896534187
193,0.6394221459746444
194,0.5997182877413316
195,0.5999854563113345
196,0.5696058231864387
197,0.8399805836604414
198,0.6799937051091501
199,0.5977723410956478
200,0.7254697482210868
201,0.6396484464530424
202,0.5927800020442312
203,0.5976207824872178
204,0.605129793860254
205,0.6392287438998812
206,0.6218271203154905
207,0.5998251512781957
208,0.6330189736426804
209,0.7185189197162372
210,0.5747175109433043
211,0.6522059197546979
212,0.6799068092268038
213,0.559878931435153
214,0.625210609199324
215,0.6240966018718449
216,0.6241229292550811
217,0.603238131190563
218,0.6005790556761399
219,0.6790056600387545
220,0.6799993042964775
221,0.5726584023713852
222,0.6210915107756689
223,0.6008014384421306
224,0.7073241356182466
225,0.6102718561406077
226,0.610576551812411
227,0.6264186568754215
228,0.6037577861037007
229,0.6373446612377413
230,0.6983069759607208
231,0.7998350308656175
232,0.6080543578252201
233,0.601847948744416
234,0.6161194415745526
235,0.6140889672221731
236,0.5651107141648293
237,0.679990977858085
238,0.632578598954114
239,0.6016628721045494
240,0.5999507604201657
241,0.6107756224310424
242,0.6629615985168062
243,0.6831710727489851
244,0.6509218873475122
245,0.6182414869607804
246,0.6111995350107297
247,0.6355749166807307
248,0.6036034477454995
249,0.6382265364435294
250,0.7999024553055127
251,0.7598403041030374
252,0.5912624434545237
