,0
0,0.18637046751760572
1,0.1950639013623893
2,0.21587944377440896
3,0.20397907802040724
4,0.21550821199563605
5,0.23070065077133536
6,0.18657991537802318
7,0.2132298061778332
8,0.18815095158373485
9,0.2059216158401182
10,0.19372693965306928
11,0.23990148887699758
12,0.20918864847601315
13,0.17525566776300355
14,0.2034012808749702
15,0.2078734960733346
16,0.20488376136481115
17,0.20510675986654944
18,0.1959998189958843
19,0.18706182829073478
20,0.21197139515297922
21,0.22035163150386103
22,0.20070515653824827
23,0.2027342128376664
24,0.22397986412606224
25,0.20399232455611443
26,0.2079407436883832
27,0.1863750086376334
28,0.2128498686600297
29,0.2475238617259303
30,0.21995024302717103
31,0.1964799605462045
32,0.20123062831479993
33,0.20773784761620215
34,0.203126129427918
35,0.2043987049256738
36,0.20555989214908443
37,0.19107805472057754
38,0.20959261931143314
39,0.18609335968471855
40,0.2178872723332034
41,0.22009130798262752
42,0.19994773003076005
43,0.19081873669245716
44,0.18983027536696329
45,0.18692919923298673
46,0.19516482197040289
47,0.18642638268871353
48,0.19801769985644133
49,0.1941606712591504
50,0.1887067751176187
51,0.20980328159455547
52,0.19198290802791296
53,0.2031697397510476
54,0.19672877883660728
55,0.19508358849540894
56,0.2059731415069743
57,0.20314932308327327
58,0.20170756606898196
59,0.20392202792761857
60,0.20440012177604758
61,0.21199406111518096
62,0.20797202905508733
63,0.22096059877077553
64,0.18721506458713158
65,0.1922305979011146
66,0.1956982030399818
67,0.19087240418369292
68,0.19998706099212157
69,0.19760192256792047
70,0.21181243510378234
71,0.19993353285889057
72,0.1874045737118032
73,0.18165475785273413
74,0.21140810098647905
75,0.19565451641753426
76,0.22562008384548052
77,0.21581136424370698
78,0.22392514582218875
79,0.20729029500761484
80,0.18704189510035418
81,0.20803866164011878
82,0.19093594856904864
83,0.2399915423936213
84,0.21199665597032233
85,0.20153811838761335
86,0.1919776251113915
87,0.24799203710032824
88,0.1970234909505774
89,0.20937999056896742
90,0.19523493326256144
91,0.198367890727477
92,0.21683229927192593
93,0.24430422761090545
94,0.20321102147596604
95,0.20512060893932602
96,0.1959568626268889
97,0.22191148003862174
98,0.20256591870643997
99,0.21198862579357855
100,0.21921364406999588
101,0.19733910988488373
102,0.19282783119650054
103,0.21597465687157724
104,0.19996986609553472
105,0.19640613477200536
106,0.19042687769717392
107,0.17842507580226533
108,0.21558883063460377
109,0.1866140656628227
110,0.18937661435706857
111,0.18503780859232724
112,0.1860058433450747
113,0.18389773904249276
114,0.2359899063861195
115,0.19038560764196286
116,0.17999756682819196
117,0.20789329551952618
118,0.2039694593548195
119,0.19827812137106426
120,0.2177121578854535
121,0.18519987407372135
122,0.18234990579050633
123,0.23689585457453602
124,0.20359408823332817
125,0.19114388910155744
126,0.20854028357928825
127,0.2039999191207132
128,0.19146696144789685
129,0.23866314389654572
130,0.19791908546261913
131,0.21690832250246436
132,0.18919335385765426
133,0.19985315056966613
134,0.1918296237003253
135,0.2194766530720065
136,0.2679829038520376
137,0.22006573536003407
138,0.1959753868979168
139,0.20179713486789483
140,0.2014236134978511
141,0.20799987085367028
142,0.21197158786031892
143,0.2010072375815886
144,0.19530203204984523
145,0.22641465895239637
146,0.18968446181445278
147,0.18535891100319
148,0.18805532230648037
149,0.21917647880800695
150,0.18439478218747407
151,0.19487114563232213
152,0.20011905834778643
153,0.19996900567727743
154,0.1871650894448264
155,0.20798642792198208
156,0.216224678933061
157,0.21454880149960984
158,0.183813389374677
159,0.2119929188634123
160,0.20383409935792027
161,0.20399601340298593
162,0.18928658982889104
163,0.18326119874019373
164,0.1851451573891275
165,0.1990791929082322
166,0.26395850865422554
167,0.1937940604451193
168,0.22168176846260781
169,0.196098715780929
170,0.1896471398472956
171,0.21377919480510238
172,0.23006499265896577
173,0.19722836154790835
174,0.20652814795825727
175,0.2022645101985722
176,0.18798295966646472
177,0.21199993166444053
178,0.17492650656932704
179,0.18745092275887174
180,0.2098951368470689
181,0.21479696791033856
182,0.2141418580605471
183,0.18798102240873216
184,0.19177056513957835
185,0.1769034212368428
186,0.20045526770516875
187,0.215918180997465
188,0.22793835693784306
189,0.21999540646973764
190,0.2169936192158452
191,0.20795855318555265
192,0.19437930668089556
193,0.1952675861000528
194,0.2279234279874004
195,0.19193011257784878
196,0.18799086336839343
197,0.183981509798108
198,0.1736756510043591
199,0.21371448382247832
200,0.24223293500701162
201,0.20600410442527536
202,0.1764257152160306
203,0.22407387033354284
204,0.2036137196375516
205,0.1975618155669347
206,0.19198255449744003
207,0.20747265772689122
208,0.2039770787223715
209,0.19179762644042173
210,0.21490299761320925
211,0.21177984378815648
212,0.23114478904037522
213,0.21345046343651028
214,0.21401922462234166
215,0.18774817356208653
216,0.21919176242003974
217,0.2799956502408911
218,0.21999860643134797
219,0.18763322977108346
220,0.20331281512932683
221,0.1946018543193154
222,0.1881527494310027
223,0.21253133945254898
224,0.23218288747783222
225,0.19846672242670954
226,0.18745155226327845
227,0.1975262402207035
228,0.19935611117587376
229,0.2293669680607426
230,0.1873391070417424
231,0.19672127672608397
232,0.22280344591299323
233,0.18399688058250935
234,0.20895131510334883
235,0.204575066093911
236,0.22472584556983327
237,0.19999998465082067
238,0.2030386105191418
239,0.2012691600955261
240,0.18448939990238117
241,0.19591863872334628
242,0.1999988667172442
243,0.18505821313875526
244,0.19350946378964326
245,0.2519949349269137
246,0.2114571031309639
247,0.17360754372633383
248,0.19597623985927834
249,0.19574960653585338
250,0.21199972815942966
251,0.19741939645450665
252,0.24201423090586835
253,0.20304169087087212
254,0.19152029298036913
255,0.2719851590398193
256,0.18602798632135534
257,0.20574043924941537
258,0.19905447883509308
259,0.2118909067991585
260,0.1999979032220469
261,0.2102783277135452
262,0.18730886025639001
263,0.20787918653327978
264,0.20485665875183326
265,0.1914277850628587
266,0.20797342591082016
267,0.2156736157359107
268,0.22620370374440035
269,0.2014058001761214
270,0.21999501925696532
271,0.20399781006972734
272,0.24116782760304642
273,0.25582518233232215
274,0.20611885429123947
275,0.1978974416630005
276,0.20709330325318068
277,0.17998613278019193
278,0.21598990225138326
279,0.19503541588820006
280,0.20357529774464764
281,0.20158487276288956
282,0.21042992558047943
283,0.19999919847702233
284,0.20733711753903672
285,0.20797422461061973
286,0.18858200268329292
287,0.1763637500193611
288,0.18469733830964466
289,0.19597181368364763
290,0.1839946213859757
291,0.1854390823634166
292,0.18924287250351265
293,0.2396064115400622
294,0.23998597066725097
295,0.19009952715052245
296,0.20583081012475138
297,0.18797794464167622
298,0.23128434626012404
299,0.22799421728143363
300,0.2231307261798635
301,0.18799945091383916
302,0.20427173493446674
303,0.22399900616472623
304,0.2160829883911819
305,0.21588928106955807
306,0.19639494484068978
307,0.21331890353666869
308,0.24399033728589573
309,0.20084710040903503
310,0.19012486324194988
311,0.20215721603177145
312,0.19962370458779605
313,0.20766454352279148
314,0.20399996414201838
315,0.2679820382962655
316,0.19814147934967744
317,0.20399747688996592
318,0.20388957376554345
319,0.1929776262140954
320,0.18292476605790142
321,0.1958656569800648
322,0.23999864130423837
323,0.17604453386471455
324,0.2009627397626671
325,0.20398798463444562
326,0.18449118783280377
327,0.22353251278287692
328,0.18085419223572982
329,0.19483994339440527
330,0.21998021135441392
331,0.2162104881106561
332,0.23599040949602104
333,0.186787692305359
334,0.2194582593822909
335,0.18748289557571496
336,0.211995660327503
337,0.1907201640453004
338,0.17986930340663645
339,0.22212172511935196
340,0.1898151737496477
341,0.2126610176978093
342,0.2159988986017894
343,0.20590445934081392
344,0.199999634043438
345,0.21199753278616326
346,0.1973085769203013
347,0.2159752434829769
348,0.19599472781356567
349,0.20683515330743812
350,0.19640745901793247
351,0.20605215740981597
352,0.21143636391281462
353,0.20107561347839745
354,0.17814321228509186
355,0.21096226454846997
356,0.19698218468248374
357,0.19319961155380674
358,0.20399067745144192
359,0.18538678721088206
360,0.18544448499033644
361,0.19198053869318202
362,0.2039964419064836
363,0.21235314933571037
364,0.2084279108330505
365,0.19247164648612536
366,0.2066053961905797
367,0.18938714805504045
368,0.22397497762916685
369,0.19948383124226549
370,0.20366211568350742
371,0.20126713262344184
372,0.19423559589857645
373,0.19466116234654068
374,0.2078649139210099
375,0.20399970192116373
376,0.1844193585226197
377,0.19848805812543824
378,0.2679550629050447
379,0.19599948408949716
380,0.1853003800089724
381,0.19724173073396237
382,0.2057551571614007
383,0.19016707769011607
384,0.20398132448386994
385,0.20240072106174456
386,0.2236633897942615
387,0.19393529704424178
388,0.21599820355558366
389,0.22796140713003507
390,0.18398205507100102
391,0.19148660455588318
392,0.2202064630318529
393,0.1879582879382948
394,0.19721074919102882
395,0.18395373012979713
396,0.22716550903533614
397,0.20655117263889913
398,0.18787646221665352
399,0.19895243172785546
