time,id,com_1,com_2,area,surface
1020.0,0,5.257142857,3.885714286,1.593469388,35.0,64.0
1030.0,0,5.5,3.5,2.5,34.0,64.0
1040.0,0,5.484848485,3.454545455,2.502295684,33.0,66.0
1050.0,0,5.352941176,2.970588235,2.890138408,34.0,64.0
1060.0,0,5.363636364,2.818181818,3.256198347,33.0,64.0
1070.0,0,5.935483871,3.483870968,4.012486993,31.0,64.0
1080.0,0,5.03030303,3.818181818,1.094582185,33.0,64.0
1090.0,0,5.09375,4.03125,1.197265625,32.0,64.0
1100.0,0,5.151515152,4.272727273,1.400367309,33.0,62.0
1110.0,0,5.333333333,4.272727273,1.852157943,33.0,64.0
1120.0,0,5.2,4.7,1.93,30.0,62.0
1130.0,0,5.147058824,5.058823529,2.436851211,34.0,64.0
1140.0,0,4.84375,5.375,2.602539062,32.0,60.0
1150.0,0,4.647058824,4.852941176,1.146193772,34.0,64.0
1160.0,0,4.875,5.21875,2.250976562,32.0,62.0
1170.0,0,5.5,5.0,3.25,32.0,62.0
1180.0,0,6.322580645,5.064516129,6.527575442,31.0,62.0
1190.0,0,6.064516129,5.161290323,5.61082206,31.0,64.0
1200.0,0,5.757575758,5.575757576,5.572084481,33.0,64.0
1210.0,0,6.3125,5.75,8.41015625,32.0,64.0
1220.0,0,6.151515152,6.272727273,9.794306703,33.0,62.0
1230.0,0,6.393939394,6.787878788,13.50321396,33.0,64.0
1240.0,0,6.942857143,6.942857143,17.32081633,35.0,64.0
1250.0,0,7.424242424,6.424242424,17.60238751,33.0,62.0
1260.0,0,7.28125,5.96875,14.64257812,32.0,62.0
1270.0,0,7.909090909,5.212121212,16.75022957,33.0,62.0
1280.0,0,7.633333333,4.933333333,14.07222222,30.0,62.0
1290.0,0,7.233333333,5.033333333,11.52222222,30.0,64.0
1300.0,0,7.96875,6.0,19.75097656,32.0,64.0
1310.0,0,9.088235294,6.264705882,31.01903114,34.0,64.0
1320.0,0,9.294117647,6.147058824,32.63754325,34.0,64.0
1330.0,0,8.4375,6.15625,24.34082031,32.0,62.0
1340.0,0,8.303030303,6.03030303,22.63820018,33.0,64.0
1350.0,0,8.64516129,5.387096774,23.50156087,31.0,62.0
1360.0,0,8.352941176,5.264705882,20.54757785,34.0,64.0
1370.0,0,8.161290323,6.032258065,21.44640999,31.0,62.0
1380.0,0,7.733333333,5.333333333,15.71555556,30.0,62.0
1390.0,0,7.96875,5.09375,16.94726562,32.0,62.0
1400.0,0,7.6875,5.625,16.23828125,32.0,64.0
