time,id,com_1,com_2,area,surface
0.0,0,50.0,50.0,37.0,64.0
100.0,0,48.483870968,49.096774194,31.0,62.0
200.0,0,48.310344828,50.103448276,29.0,60.0
300.0,0,51.333333333,49.757575758,33.0,62.0
400.0,0,50.088235294,50.0,34.0,64.0
500.0,0,51.114285714,50.257142857,35.0,64.0
600.0,0,51.96875,50.03125,32.0,64.0
700.0,0,52.448275862,50.034482759,29.0,62.0
800.0,0,52.375,50.28125,32.0,64.0
900.0,0,54.21875,50.125,32.0,64.0
1000.0,0,55.393939394,49.636363636,33.0,64.0
1100.0,0,54.806451613,50.806451613,31.0,62.0
1200.0,0,54.333333333,48.424242424,33.0,62.0
1300.0,0,54.545454545,48.090909091,33.0,62.0
1400.0,0,51.516129032,47.322580645,31.0,64.0
1500.0,0,51.787878788,47.151515152,33.0,64.0
1600.0,0,52.441176471,47.0,34.0,66.0
1700.0,0,53.545454545,48.151515152,33.0,64.0
1800.0,0,54.096774194,46.8709677419,31.0,62.0
1900.0,0,54.6,48.9,30.0,62.0
2000.0,0,54.852941176,49.0,34.0,64.0
2100.0,0,53.941176471,49.852941176,34.0,64.0
2200.0,0,53.363636364,52.272727273,33.0,62.0
2300.0,0,53.138888889,51.611111111,36.0,64.0
2400.0,0,50.366666667,51.933333333,30.0,62.0
2500.0,0,50.242424242,51.696969697,33.0,64.0
2600.0,0,51.0625,50.84375,32.0,62.0
2700.0,0,51.9375,49.4375,32.0,62.0
2800.0,0,52.176470588,49.823529412,34.0,62.0
2900.0,0,52.151515152,48.212121212,33.0,64.0
3000.0,0,50.71875,49.375,32.0,62.0
3100.0,0,50.264705882,50.0,34.0,62.0
3200.0,0,48.727272727,50.363636364,33.0,62.0
3300.0,0,49.78125,50.5625,32.0,64.0
3400.0,0,50.545454545,49.212121212,33.0,62.0
3500.0,0,51.03125,51.34375,32.0,62.0
3600.0,0,53.84375,50.46875,32.0,62.0
3700.0,0,53.0625,49.78125,32.0,64.0
3800.0,0,53.15625,50.28125,32.0,62.0
3900.0,0,53.272727273,51.121212121,33.0,64.0
4000.0,0,53.393939394,50.272727273,33.0,64.0
4100.0,0,51.548387097,50.064516129,31.0,62.0
4200.0,0,52.225806452,47.870967742,31.0,64.0
4300.0,0,50.5,47.8125,32.0,62.0
4400.0,0,51.393939394,47.272727273,33.0,64.0
4500.0,0,49.8125,47.25,32.0,62.0
4600.0,0,50.0,48.5,34.0,62.0
4700.0,0,52.727272727,48.181818182,33.0,64.0
4800.0,0,49.75,48.09375,32.0,62.0
4900.0,0,47.0,48.4375,32.0,62.0
5000.0,0,47.787878788,48.242424242,33.0,64.0
5100.0,0,47.818181818,47.212121212,33.0,64.0
5200.0,0,45.6571428571,48.228571429,35.0,64.0
5300.0,0,44.705882353,48.558823529,34.0,64.0
5400.0,0,43.382352941,48.970588235,34.0,64.0
5500.0,0,43.3125,48.84375,32.0,62.0
5600.0,0,44.677419355,49.870967742,31.0,62.0
5700.0,0,44.424242424,50.757575758,33.0,62.0
5800.0,0,43.53125,52.25,32.0,62.0
5900.0,0,43.34375,49.65625,32.0,62.0
6000.0,0,39.838709677,49.870967742,31.0,62.0
6100.0,0,40.090909091,50.212121212,33.0,64.0
6200.0,0,40.90625,51.25,32.0,62.0
6300.0,0,39.8125,51.46875,32.0,62.0
6400.0,0,40.28125,52.0,32.0,64.0
6500.0,0,40.516129032,53.935483871,31.0,66.0
6600.0,0,41.176470588,53.5,34.0,66.0
6700.0,0,40.441176471,53.235294118,34.0,66.0
6800.0,0,37.966666667,54.233333333,30.0,62.0
6900.0,0,40.806451613,54.387096774,31.0,64.0
7000.0,0,42.03030303,55.757575758,33.0,64.0
7100.0,0,42.28125,54.5,32.0,62.0
7200.0,0,42.861111111,54.611111111,36.0,64.0
7300.0,0,42.424242424,54.060606061,33.0,62.0
7400.0,0,41.483870968,52.870967742,31.0,62.0
7500.0,0,39.484848485,51.96969697,33.0,64.0
7600.0,0,40.125,52.21875,32.0,62.0
7700.0,0,37.818181818,52.545454545,33.0,64.0
7800.0,0,39.8125,50.78125,32.0,62.0
7900.0,0,42.03125,48.90625,32.0,62.0
8000.0,0,40.818181818,47.666666667,33.0,64.0
8100.0,0,40.09375,48.03125,32.0,64.0
8200.0,0,38.75,47.90625,32.0,62.0
8300.0,0,39.59375,47.71875,32.0,62.0
8400.0,0,40.515151515,47.878787879,33.0,64.0
8500.0,0,40.709677419,46.2903225806,31.0,64.0
8600.0,0,40.5,46.0,32.0,62.0
8700.0,0,40.1875,46.0,32.0,62.0
8800.0,0,37.060606061,47.060606061,33.0,64.0
8900.0,0,38.09375,47.625,32.0,64.0
9000.0,0,39.0,47.264705882,34.0,62.0
9100.0,0,36.46875,47.78125,32.0,62.0
9200.0,0,36.441176471,46.7941176471,34.0,64.0
9300.0,0,37.939393939,47.333333333,33.0,62.0
9400.0,0,37.387096774,47.193548387,31.0,62.0
9500.0,0,37.424242424,47.96969697,33.0,62.0
9600.0,0,38.787878788,45.3333333333,33.0,64.0
9700.0,0,39.935483871,46.7741935484,31.0,62.0
9800.0,0,39.1875,44.6875,32.0,62.0
9900.0,0,37.242424242,44.333333333,33.0,64.0
10000.0,0,35.08571429,46.3714285714,35.0,66.0
0.0,1,50.0,50.0,37.0,64.0
100.0,1,51.903225806,52.096774194,31.0,64.0
200.0,1,52.0,54.71875,32.0,62.0
300.0,1,50.625,54.78125,32.0,64.0
400.0,1,52.647058824,54.823529412,34.0,64.0
500.0,1,52.34375,56.4375,32.0,62.0
600.0,1,53.03030303,56.18181818,33.0,64.0
700.0,1,53.333333333,57.42424242,33.0,62.0
800.0,1,53.771428571,58.42857143,35.0,64.0
900.0,1,54.03125,57.75,32.0,62.0
1000.0,1,54.666666667,58.2,30.0,60.0
1100.0,1,53.03030303,58.121212119999996,33.0,64.0
1200.0,1,54.352941176,58.73529412,34.0,64.0
1300.0,1,54.787878788,57.09090909,33.0,64.0
1400.0,1,54.484848485,57.90909091,33.0,64.0
1500.0,1,54.375,59.90625,32.0,66.0
1600.0,1,54.935483871,58.806451609999996,31.0,64.0
1700.0,1,53.433333333,59.13333333,30.0,62.0
1800.0,1,54.606060606,58.84848485,33.0,64.0
1900.0,1,54.939393939,61.03030303,33.0,66.0
2000.0,1,56.17647059,61.23529412,34.0,64.0
2100.0,1,56.96875,61.90625,32.0,64.0
2200.0,1,56.53125,61.84375,32.0,62.0
2300.0,1,58.40625,60.90625,32.0,62.0
2400.0,1,57.21875,61.78125,32.0,64.0
2500.0,1,57.206896549999996,62.82758621,29.0,62.0
2600.0,1,56.25714286,61.77142857,35.0,64.0
2700.0,1,57.117647059999996,61.23529412,34.0,64.0
2800.0,1,57.75757576,60.63636364,33.0,64.0
2900.0,1,58.61290323,59.74193548,31.0,60.0
3000.0,1,58.0,57.6969697,33.0,64.0
3100.0,1,56.57142857,57.08571429,35.0,66.0
3200.0,1,56.94117647,58.47058824,34.0,64.0
3300.0,1,56.878787880000004,57.60606061,33.0,64.0
3400.0,1,57.6969697,58.0,33.0,64.0
3500.0,1,56.64705882,57.794117650000004,34.0,66.0
3600.0,1,57.51612903,57.90322581,31.0,62.0
3700.0,1,56.8125,56.5,32.0,62.0
3800.0,1,56.60606061,56.21212121,33.0,64.0
3900.0,1,57.617647059999996,55.705882353,34.0,64.0
4000.0,1,55.612903226,54.0,31.0,60.0
4100.0,1,54.852941176,57.64705882,34.0,64.0
4200.0,1,54.411764706,59.882352940000004,34.0,64.0
4300.0,1,51.941176471,60.44117647,34.0,64.0
4400.0,1,54.029411765,60.97058824,34.0,64.0
4500.0,1,53.794117647,60.32352941,34.0,66.0
4600.0,1,53.8,60.08571429,35.0,64.0
4700.0,1,53.612903226,61.967741939999996,31.0,62.0
4800.0,1,53.225806452,61.83870968,31.0,62.0
4900.0,1,53.46875,61.84375,32.0,62.0
5000.0,1,53.935483871,61.5483871,31.0,64.0
5100.0,1,52.566666667,62.76666667,30.0,62.0
5200.0,1,53.852941176,64.23529411999999,34.0,66.0
5300.0,1,54.28125,63.75,32.0,62.0
5400.0,1,54.903225806,65.22580645,31.0,64.0
5500.0,1,53.15625,63.875,32.0,64.0
5600.0,1,52.878787879,66.48484848,33.0,64.0
5700.0,1,52.678571429,65.82142857,28.0,62.0
5800.0,1,54.060606061,65.66666667,33.0,62.0
5900.0,1,54.612903226,64.0,31.0,62.0
6000.0,1,53.625,66.28125,32.0,62.0
6100.0,1,53.424242424,65.6969697,33.0,64.0
6200.0,1,55.848484848,66.90909091,33.0,62.0
6300.0,1,57.90322581,66.77419355,31.0,64.0
6400.0,1,56.78125,67.0,32.0,64.0
6500.0,1,57.42424242,68.96969697,33.0,62.0
6600.0,1,58.85294118,68.52941176,34.0,66.0
6700.0,1,58.8125,67.0625,32.0,64.0
6800.0,1,59.23529412,68.11764706,34.0,66.0
6900.0,1,58.94117647,66.47058824,34.0,64.0
7000.0,1,58.375,66.03125,32.0,62.0
7100.0,1,59.193548390000004,66.16129032,31.0,64.0
7200.0,1,57.15625,65.125,32.0,64.0
7300.0,1,57.8,65.8,30.0,62.0
7400.0,1,56.18181818,63.03030303,33.0,62.0
7500.0,1,55.233333333,63.533333330000005,30.0,64.0
7600.0,1,55.333333333,65.87878788,33.0,64.0
7700.0,1,55.875,64.59375,32.0,62.0
7800.0,1,56.24242424,63.6969697,33.0,62.0
7900.0,1,55.8,62.13333333,30.0,64.0
8000.0,1,56.28125,61.6875,32.0,62.0
8100.0,1,55.171428571,62.68571429,35.0,64.0
8200.0,1,53.96969697,63.727272729999996,33.0,64.0
