time,id,com_1,com_2,area,surface
9200.0,1,42.387096774,46.06451612903,73.44432882,31.0,62.0
9300.0,1,44.090909091,45.9696969697,51.16069789,33.0,64.0
9400.0,1,44.193548387,45.8387096774,51.03121748,31.0,64.0
9500.0,1,44.606060606,45.4848484848,49.48117539,33.0,62.0
9600.0,1,45.1515151515,46.0303030303,39.26629936,33.0,64.0
9700.0,1,44.0,46.21875,50.29785156,32.0,62.0
9800.0,1,43.133333333,44.666666667,75.59555556,30.0,62.0
9900.0,1,44.375,44.625,60.53125,32.0,62.0
10000.0,1,44.542857143,45.91428571429,46.47346939,35.0,64.0
0.0,2,50.0,50.0,0.0,37.0,64.0
100.0,2,52.942857143,49.057142857,9.549387755,35.0,64.0
200.0,2,52.838709677,51.451612903,10.16545265,31.0,66.0
300.0,2,51.8,50.433333333,3.427777778,30.0,62.0
400.0,2,55.03030303,50.939393939,26.18640955,33.0,64.0
500.0,2,57.0,50.939393939,49.88246097,33.0,64.0
600.0,2,57.4516129,49.870967742,55.54318418,31.0,64.0
700.0,2,59.16129032,48.516129032,86.13111342,31.0,62.0
800.0,2,59.17647059,48.176470588,87.53287197,34.0,64.0
900.0,2,58.03125,50.21875,64.54882812,32.0,64.0
1000.0,2,62.0625,49.4375,145.8203125,32.0,64.0
1100.0,2,61.85294118,47.970588235,144.6107266,34.0,64.0
1200.0,2,63.57575758,47.242424242,191.9054178,33.0,62.0
1300.0,2,66.09090909,47.363636364,265.8677686,33.0,64.0
1400.0,2,68.22580645,47.516129032,338.3496358,31.0,62.0
1500.0,2,69.03225806,48.548387097,364.3340271,31.0,64.0
1600.0,2,70.0,48.290322581,402.9229969,31.0,62.0
1700.0,2,69.57575758,50.424242424,383.3902663,33.0,64.0
1800.0,2,72.09677419,49.419354839,488.6045786,31.0,62.0
1900.0,2,71.70588235,50.205882353,471.1877163,34.0,64.0
2000.0,2,72.05882353,50.529411765,486.8719723,34.0,64.0
2100.0,2,71.38235294,49.382352941,457.5865052,34.0,64.0
2200.0,2,73.45454545,47.545454545,556.1404959,33.0,64.0
2300.0,2,72.42424242,47.848484848,507.4756657,33.0,64.0
2400.0,2,71.60606061,49.636363636,466.9540863,33.0,64.0
2500.0,2,72.4,49.066666667,502.6311111,30.0,64.0
2600.0,2,74.28125,48.03125,593.4550781,32.0,64.0
2700.0,2,73.54285714,50.085714286,554.2734694,35.0,64.0
2800.0,2,73.06060606,50.696969697,532.2773186,33.0,64.0
2900.0,2,73.09090909,47.636363636,538.7768595,33.0,64.0
3000.0,2,73.93939394,46.1212121212,588.1395776,33.0,64.0
3100.0,2,75.72727273,47.181818182,669.8347107,33.0,62.0
3200.0,2,77.41176471,47.117647059,759.7128028,34.0,64.0
3300.0,2,76.4516129,48.161290323,703.0686785,31.0,64.0
3400.0,2,77.09090909,48.212121212,737.1138659,33.0,62.0
3500.0,2,77.20588235,47.911764706,744.5207612,34.0,64.0
3600.0,2,76.21875,46.28125,701.2519531,32.0,64.0
3700.0,2,76.90909091,46.5454545455,736.0330579,33.0,62.0
3800.0,2,75.88571429,46.5142857143,682.2204082,35.0,66.0
3900.0,2,72.9375,45.25,548.6914062,32.0,62.0
4000.0,2,74.25714286,43.885714286,625.7934694,35.0,64.0
4100.0,2,75.59375,44.28125,687.7441406,32.0,62.0
4200.0,2,75.6875,45.375,681.2382812,32.0,62.0
4300.0,2,72.96969697,46.4242424242,540.3930211,33.0,62.0
4400.0,2,73.0,48.0,533.0,33.0,64.0
4500.0,2,72.57575758,48.060606061,513.426079,33.0,62.0
4600.0,2,72.28125,48.96875,497.5175781,32.0,62.0
4700.0,2,72.375,49.5625,500.8320312,32.0,64.0
4800.0,2,72.78787879000001,48.545454545,521.4031221,33.0,62.0
4900.0,2,71.09375,46.5,457.1962891,32.0,64.0
5000.0,2,71.24242423999999,47.515151515,457.4150597,33.0,64.0
5100.0,2,69.875,50.3125,395.1132812,32.0,64.0
5200.0,2,68.96875,54.125,376.8291016,32.0,64.0
5300.0,2,70.0625,51.4375,404.5703125,32.0,62.0
5400.0,2,69.77419355,51.064516129,392.1519251,31.0,62.0
5500.0,2,69.88235294,53.176470588,405.3979239,34.0,64.0
5600.0,2,69.53125,52.84375,389.5566406,32.0,64.0
5700.0,2,68.125,50.0,328.515625,32.0,64.0
5800.0,2,65.41176471,47.705882353,242.7854671,34.0,66.0
5900.0,2,65.75,47.125,256.328125,32.0,64.0
6000.0,2,67.48484848,46.5757575758,317.4453627,33.0,64.0
6100.0,2,67.57142857,45.7714285714,326.6359184,35.0,64.0
6200.0,2,65.94117647,46.3235294118,267.6375433,34.0,64.0
6300.0,2,65.51515152,46.1515151515,255.5307622,33.0,62.0
6400.0,2,66.1,46.7,270.1,30.0,62.0
6500.0,2,65.9375,47.09375,262.4501953,32.0,62.0
6600.0,2,65.57575758,46.9696969697,251.7869605,33.0,62.0
6700.0,2,64.34285714,47.942857143,209.9493878,35.0,68.0
6800.0,2,63.41935484,47.548387097,186.0894901,31.0,62.0
6900.0,2,63.63636364,46.4545454545,198.5206612,33.0,64.0
7000.0,2,64.48387097,46.4838709677,222.1456816,31.0,62.0
7100.0,2,63.03030303,44.636363636,198.5573921,33.0,64.0
7200.0,2,64.05882353,44.764705882,225.0588235,34.0,64.0
7300.0,2,64.21212120999999,44.121212121,236.5445363,33.0,64.0
7400.0,2,64.03030303,45.1818181818,220.0642792,33.0,62.0
7500.0,2,65.08823529,45.7647058824,245.5925606,34.0,66.0
7600.0,2,66.57575758,43.696969697,314.4839302,33.0,66.0
7700.0,2,65.4516129,43.483870968,281.2122789,31.0,62.0
7800.0,2,65.0,43.5,267.25,34.0,62.0
7900.0,2,65.15625,42.3125,288.8095703,32.0,64.0
8000.0,2,63.48484848,41.909090909,247.3039486,33.0,62.0
8100.0,2,65.34375,42.375,293.5712891,32.0,62.0
8200.0,2,65.36363636,43.666666667,276.1524334,33.0,64.0
8300.0,2,65.59375,44.125,277.6806641,32.0,62.0
8400.0,2,64.59375,43.9375,249.7314453,32.0,64.0
8500.0,2,64.02941176,43.235294118,242.5856401,34.0,64.0
8600.0,2,68.15151515,42.575757576,384.5968779,33.0,64.0
8700.0,2,67.67647059000001,42.558823529,367.8287197,34.0,64.0
8800.0,2,68.75,44.09375,386.4462891,32.0,64.0
8900.0,2,67.875,45.1875,342.6757812,32.0,64.0
9000.0,2,69.51515152,44.96969697,406.1450872,33.0,64.0
9100.0,2,70.5,44.0,456.25,34.0,62.0
9200.0,2,68.45454545,44.818181818,367.4214876,33.0,64.0
9300.0,2,70.53125,45.75,439.5947266,32.0,62.0
9400.0,2,70.75757576000001,46.6060606061,442.3957759,33.0,64.0
9500.0,2,72.875,48.0,527.265625,32.0,62.0
9600.0,2,75.34285714,47.828571429,646.9755102,35.0,66.0
9700.0,2,75.4,48.0,649.16,35.0,64.0
9800.0,2,75.24242423999999,50.303030303,637.271809,33.0,64.0
9900.0,2,74.81818182,50.212121212,615.9871442,33.0,64.0
10000.0,2,74.25,49.625,588.203125,32.0,62.0
0.0,3,50.0,50.0,0.0,37.0,64.0
100.0,3,49.545454545,48.787878788,1.675849403,33.0,64.0
200.0,3,48.5,48.1875,5.53515625,32.0,66.0
300.0,3,47.333333333,48.575757576,9.139577594,33.0,66.0
400.0,3,48.636363636,49.939393939,1.863177227,33.0,64.0
500.0,3,50.257142857,50.885714286,0.8506122449,35.0,64.0
600.0,3,51.0,53.606060606,14.00367309,33.0,64.0
700.0,3,50.470588235,53.588235294,13.09688581,34.0,64.0
800.0,3,47.818181818,53.212121212,15.07805326,33.0,64.0
900.0,3,48.266666667,53.033333333,12.20555556,30.0,60.0
1000.0,3,47.852941176,52.588235294,11.30882353,34.0,66.0
1100.0,3,48.454545455,52.818181818,10.33057851,33.0,64.0
1200.0,3,46.6363636364,52.727272727,18.75206612,33.0,62.0
1300.0,3,47.090909091,52.545454545,14.94214876,33.0,64.0
1400.0,3,47.90625,52.3125,9.731445312,32.0,64.0
1500.0,3,47.441176471,51.058823529,7.668685121,34.0,64.0
1600.0,3,49.193548387,50.903225806,1.466181061,31.0,60.0
1700.0,3,51.393939394,51.515151515,4.238751148,33.0,62.0
1800.0,3,52.5,52.8125,14.16015625,32.0,64.0
1900.0,3,50.484848485,52.151515152,4.8640955,33.0,62.0
2000.0,3,48.633333333,52.7,9.157777778,30.0,62.0
2100.0,3,47.967741935,51.483870968,6.33194589,31.0,62.0
2200.0,3,47.96969697,50.787878788,4.742883379,33.0,64.0
2300.0,3,51.677419355,53.225806452,13.21956296,31.0,64.0
2400.0,3,51.272727273,54.363636364,20.66115702,33.0,62.0
2500.0,3,51.28125,55.0,26.64160156,32.0,62.0
2600.0,3,51.696969697,54.757575758,25.51423324,33.0,62.0
2700.0,3,50.133333333,52.933333333,8.622222222,30.0,62.0
2800.0,3,51.75,53.53125,15.53222656,32.0,64.0
2900.0,3,52.1875,52.5,11.03515625,32.0,64.0
3000.0,3,53.4,50.6,11.92,35.0,66.0
3100.0,3,53.636363636,50.545454545,13.52066116,33.0,64.0
3200.0,3,52.228571429,49.571428571,5.150204082,35.0,66.0
3300.0,3,53.0,49.5,9.25,32.0,62.0
3400.0,3,54.096774194,49.64516129,16.9094693,31.0,62.0
3500.0,3,52.4375,48.40625,8.481445312,32.0,62.0
3600.0,3,50.787878788,44.909090909,26.53810836,33.0,62.0
3700.0,3,50.771428571,44.628571429,29.44734694,35.0,64.0
3800.0,3,50.363636364,44.848484848,26.67033976,33.0,64.0
3900.0,3,49.15625,46.0,16.71191406,32.0,62.0
4000.0,3,50.03030303,44.727272727,27.80257117,33.0,64.0
4100.0,3,48.0,44.064516129,39.22996878,31.0,66.0
4200.0,3,47.4375,44.34375,38.55957031,32.0,64.0
4300.0,3,47.121212121,45.0,33.28741965,33.0,64.0
4400.0,3,48.15625,43.09375,51.09570312,32.0,64.0
4500.0,3,47.1875,43.75,46.97265625,32.0,62.0
4600.0,3,49.516129032,41.774193548,67.89802289,31.0,62.0
4700.0,3,50.705882353,40.029411765,99.91089965,34.0,64.0
4800.0,3,48.625,39.09375,120.8369141,32.0,66.0
4900.0,3,48.558823529,40.705882353,88.45761246,34.0,64.0
5000.0,3,49.193548387,40.580645161,89.37460978,31.0,64.0
5100.0,3,47.133333333,39.533333333,117.7688889,30.0,62.0
5200.0,3,45.90625,36.53125,198.1660156,32.0,64.0
5300.0,3,47.0,35.0,234.0,35.0,64.0
5400.0,3,44.933333333,36.333333333,212.4488889,30.0,62.0
5500.0,3,44.903225806,37.516129032,181.8241415,31.0,62.0
5600.0,3,46.625,36.90625,182.8369141,32.0,64.0
5700.0,3,45.6451612903,37.129032258,184.6264308,31.0,62.0
5800.0,3,46.125,37.625,168.15625,32.0,64.0
5900.0,3,47.28125,35.75,210.4541016,32.0,62.0
6000.0,3,47.625,37.375,165.03125,32.0,62.0
6100.0,3,48.6875,38.8125,126.8828125,32.0,64.0
6200.0,3,49.606060606,38.303030303,136.9742883,33.0,64.0
6300.0,3,49.114285714,35.94285714,198.3877551,35.0,64.0
6400.0,3,49.171428571,36.971428571000004,170.4302041,35.0,64.0
6500.0,3,48.64516129,37.548387097,156.8782518,31.0,64.0
6600.0,3,46.21875,38.09375,156.0566406,32.0,64.0
6700.0,3,45.2352941176,38.852941176,146.9593426,34.0,64.0
6800.0,3,46.125,40.4375,106.4570312,32.0,62.0
6900.0,3,43.823529412,39.088235294,157.2153979,34.0,64.0
7000.0,3,41.774193548,40.0,167.6638918,31.0,62.0
7100.0,3,43.0,41.375,123.390625,32.0,64.0
7200.0,3,43.428571429,41.371428571,117.6359184,35.0,64.0
7300.0,3,43.766666667,40.9,121.6644444,30.0,62.0
7400.0,3,43.1875,41.75,114.4726562,32.0,64.0
7500.0,3,45.7878787879,41.818181818,84.68411387,33.0,64.0
7600.0,3,43.96875,44.09375,71.25976562,32.0,64.0
7700.0,3,44.34375,44.03125,67.61914062,32.0,62.0
7800.0,3,44.833333333,44.566666667,56.21555556,30.0,62.0
7900.0,3,44.848484848,45.4848484848,46.92470156,33.0,62.0
8000.0,3,44.742857143,44.885714286,53.79346939,35.0,64.0
8100.0,3,44.161290323,45.6451612903,53.05515088,31.0,62.0
8200.0,3,41.6,43.028571429,119.1608163,35.0,64.0
8300.0,3,41.151515152,41.727272727,146.7337006,33.0,62.0
8400.0,3,42.03125,41.46875,136.2832031,32.0,66.0
8500.0,3,42.545454545,37.666666667,207.681359,33.0,64.0
8600.0,3,39.0,39.205882353,237.5129758,34.0,64.0
8700.0,3,39.0625,39.75,224.6914062,32.0,64.0
8800.0,3,38.333333333,40.916666667,218.6180556,36.0,66.0
8900.0,3,38.5625,40.0625,229.5703125,32.0,62.0
9000.0,3,36.655172414,40.827586207,262.2175981,29.0,62.0
9100.0,3,33.75757576,39.424242424,375.6629936,33.0,62.0
9200.0,3,33.9375,39.3125,372.2265625,32.0,64.0
